Wall time,Step,Value
1765983717.5224922,150,0.8368055820465088
1765984645.899214,151,0.7803030014038086
1765985496.3874762,152,0.9196428656578064
1765986214.6577172,153,0.7878788113594055
1765986858.6640208,154,0.7324561476707458
1765987440.0435252,155,0.6628788113594055
1765987788.011325,156,0.875
1765988243.196884,157,0.773809552192688
1765988623.5249498,158,0.8913043737411499
1765989068.0570073,159,0.8387096524238586
1765989920.1371524,160,0.7333333492279053
1765990845.1315541,161,0.6212121248245239
