Wall time,Step,Value
1766696795.0785203,79,0.643750011920929
1766697253.0390108,80,0.7693089246749878
1766697504.051353,81,0.5714285969734192
1766697656.481705,82,0.693415641784668
1766697907.4366531,83,0.7069288492202759
1766698045.1709042,84,0.7107843160629272
1766698261.4298043,85,0.6474359035491943
1766698391.0613012,86,0.6754902005195618
1766698550.107531,87,0.5883533954620361
1766698792.865136,88,0.5842592716217041
1766699067.9378767,89,0.7102272510528564
1766699330.672693,90,0.6004015803337097
1766699483.2511084,91,0.7102272510528564
1766699619.1667945,92,0.5552536249160767
1766699759.8638794,93,0.6098484992980957
1766700005.0049074,94,0.685606062412262
1766700186.3224602,95,0.6107842922210693
1766700447.2065928,96,0.6685606241226196
1766700611.4467046,97,0.6979166865348816
1766700863.1959453,98,0.688697338104248
1766701000.78669,99,0.639194130897522
1766701366.8587139,100,0.6336996555328369
1766701803.3495767,101,0.6203703880310059
1766702053.7922163,102,0.6554307341575623
1766702208.3889658,103,0.6867815852165222
1766702455.680292,104,0.6514337062835693
1766702752.7521877,105,0.8214285969734192
1766702938.3400493,106,0.7178030014038086
1766703088.966016,107,0.633152186870575
1766703367.7337365,108,0.6811594367027283
1766703636.208801,109,0.5421456098556519
1766703905.4830928,110,0.6107954382896423
1766704210.3235395,111,0.7003745436668396
1766704456.4695914,112,0.6456043720245361
1766704693.6882324,113,0.6532257795333862
1766704953.6950343,114,0.7789855003356934
1766705092.9441924,115,0.665730357170105
1766705336.604357,116,0.6344085931777954
1766705504.7870064,117,0.7571684718132019
1766705788.8981402,118,0.6342105269432068
1766705933.6323764,119,0.6730072498321533
1766706344.7170107,120,0.6962365508079529
1766706617.6169846,121,0.6722846627235413
1766706775.151905,122,0.643369197845459
1766706918.3628526,123,0.5788530707359314
1766707234.3455095,124,0.6507092118263245
1766707409.128515,125,0.696886420249939
1766707695.9761648,126,0.7293906807899475
1766707883.1263227,127,0.5685185194015503
1766708092.5428014,128,0.6138888597488403
1766708360.3659422,129,0.6382978558540344
1766708545.6653473,130,0.633865237236023
1766708869.0060272,131,0.5859929323196411
1766709044.568068,132,0.6023550629615784
1766709192.0572336,133,0.5552631616592407
1766709452.6954072,134,0.6783154010772705
1766709727.8743494,135,0.5771276354789734
1766709952.5010781,136,0.6268116235733032
1766710204.6096647,137,0.6684587597846985
1766710386.0151174,138,0.6431159377098083
1766710571.9556544,139,0.49468085169792175
1766710957.9953897,140,0.5670289993286133
1766711251.7420504,141,0.6584249138832092
1766711563.1722698,142,0.5663082599639893
1766711832.716584,143,0.5602836608886719
1766712084.8245943,144,0.5606883764266968
1766712253.9734585,145,0.5561403632164001
1766712557.2849092,146,0.5666666626930237
1766712856.9336987,147,0.585106372833252
1766713131.8654091,148,0.5219298005104065
1766713447.0846593,149,0.6146953701972961
